gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,operation_mode,other_moving_ac,QDepDep,taxi_time
17,17,26,2090.9238105015315,409.3782993529636,0,1747.4198142793846,104.792093998,0.0,0,13,0,6.733333333333333
17,17,26,1113.1255982312075,294.43753454945846,0,827.0248502434933,113.012561341,596.2474295666939,0,16,4,16.816666666666666
17,17,26,2392.894057054505,466.2923597359679,0,2009.869295293472,0.0,1097.475619629873,0,12,0,8.916666666666666
17,17,26,1958.1968021193647,372.13493913585154,0,1748.887065417704,83.0918278028,974.8760264943768,0,10,3,11.866666666666667
18,17,27,1840.8635801305647,276.9446033246795,0,1560.37792694336,139.479225601,1097.475619629873,0,21,0,1526.0833333333333
17,17,26,982.8454283150816,310.1503189420452,0,709.0750727290003,0.0,0.0,0,11,1,5.083333333333333
18,18,27,1736.0675158845825,504.8454348753462,0,1357.673332705347,0.0,578.1768592638504,1,11,0,5.783333333333333
17,18,27,2304.376777818454,662.0715912290013,1,1964.0998308546864,0.0,577.1881546986612,1,12,3,28.45
18,18,27,1867.4898825861492,455.35743830218354,0,1540.071225995029,64.6124524558,923.4468989662428,1,12,0,5.666666666666667
18,18,27,1401.3800506721273,174.11871843740903,0,1171.8996456004986,0.0,612.4411099956866,1,13,0,2.816666666666667
18,18,27,194.3671481336,203.60811382930683,0,0.0,170.07485191,0.0,1,14,0,3.45
18,18,27,2365.3903923546154,1113.2595879705273,1,1700.2290000928715,101.443894651,577.1881546986612,1,21,3,11.95
18,18,27,3068.1090310959894,781.8116032940203,0,2680.429042746749,112.840287221,1346.4874057270276,1,21,4,17.283333333333335
18,18,27,1839.931847626232,544.3513681035762,0,1474.747202007129,0.0,575.4407558091866,1,17,0,5.75
18,18,27,266.0399843097,118.9646311667868,0,111.8333976768,67.8586664272,0.0,1,14,0,1.3333333333333333
18,19,27,155.8830617489,95.17025471496494,0,45.6198245659,67.0385622797,0.0,0,15,11,33.35
18,18,27,2000.3586048958657,655.9781780955943,0,1676.8187674017995,112.201789352,1150.1577085007834,1,19,0,5.55
18,18,27,2164.0437144665275,999.6233203871842,1,1494.8400614902223,71.1519727783,0.0,1,22,3,15.55
18,18,27,2673.044703635532,943.9162063211984,0,2324.8766215494875,101.049188081,578.1768592638504,1,22,5,20.7
18,18,27,2144.9936739353134,562.9005780302707,0,1891.0478281199412,82.4634639933,923.4468989662428,1,21,0,9.5
18,18,27,3155.257387939486,789.016467504099,0,2717.2498143443786,0.0,1346.4874057270276,1,22,2,12.266666666666667
18,18,27,179.4595629141873,84.25050454043597,0,0.0,90.631546504,0.0,1,18,0,2.966666666666667
18,18,27,1855.328935367772,590.4115318949406,0,1485.258094341789,91.6845157884,805.3155182386618,1,23,3,11.55
18,18,27,2927.072369962259,1004.9944160415242,0,2379.5276141999875,107.541906653,578.1768592638504,1,21,5,14.666666666666666
18,18,27,2196.884715518782,662.0921454851332,0,1732.2059073941014,101.049188081,0.0,1,22,0,9.8
18,18,27,2050.129715822145,887.3638881221515,1,1483.6915100126685,113.012561341,0.0,1,22,5,14.583333333333334
18,18,27,2088.0951460110173,861.8901899105318,1,1591.699754589222,75.8500189717,0.0,1,22,6,15.266666666666667
18,18,27,2462.784696161188,634.4018981054941,0,2060.7897781776137,127.735225864,0.0,1,20,0,9.233333333333333
18,18,27,2023.2844757619007,592.3132287725564,0,1648.1440335502648,83.4322277087,916.9506637659618,1,18,5,12.566666666666666
18,18,27,1655.262343616271,517.5465382493763,0,1408.3969938789123,116.843538226,623.2193247307075,1,18,0,5.2
18,18,27,1630.8838243989928,332.73072200029753,0,1165.5475705102426,61.9135360239,886.4465447797426,1,18,0,4.683333333333334
18,18,27,2672.106399902329,461.2281408997893,0,2459.440269168046,67.0714083598,1019.764459621634,1,17,0,7.183333333333334
18,18,27,1813.6721527520576,638.3974460151459,0,1541.1507332234123,87.1816780958,623.2193247307075,1,14,0,6.65
18,19,27,460.0465071566948,311.30726596057264,0,291.3557804824,64.6124524558,0.0,0,14,4,7.75
19,19,27,672.0364641758906,147.46175908966308,0,101.2537122451,0.0,0.0,0,9,0,1.2833333333333334
11,11,29,1633.17937962802,550.838467018799,0,1132.3659100447342,67.0714083598,697.2486066485341,1,11,0,7.4
11,11,29,1942.0417278042387,384.625090016999,0,1620.8937488027616,170.07485191,612.4411099956866,1,13,0,3.85
11,11,29,2358.1787269930096,709.0891998787713,0,1858.414161082945,112.574782287,578.1768592638504,1,16,5,21.016666666666666
11,11,29,2547.684604220576,753.4805418369776,0,2134.4328541260143,126.201474686,578.1768592638504,1,18,2,14.366666666666667
11,11,29,2083.939285851713,1050.3358997634468,1,1611.4009836826842,87.1816780958,577.1881546986612,1,20,3,12.183333333333334
11,11,29,2545.098945942574,775.2224964601911,0,2522.0368833084126,112.840287221,578.1768592638504,1,17,1,12.383333333333333
11,11,29,1952.2222934496583,707.3638891902879,1,1483.6915100126685,113.012561341,0.0,1,19,0,9.483333333333333
11,11,29,1742.652919798585,514.3217812881712,0,1395.842650573729,0.0,886.4465447797426,1,19,0,5.3
11,11,29,3439.385805313261,929.1607840163658,0,2992.6440443949787,0.0,1418.3954056398843,1,20,4,14.766666666666667
11,11,29,2050.9964356613214,516.5878902948629,0,1660.7527480564545,162.1488571428,923.4468989662428,1,20,0,12.216666666666669
11,11,29,3114.871604982496,903.1300052336488,0,2772.6183864471163,110.712389807,1346.4874057270276,1,20,7,17.6
11,11,29,1600.333722566671,462.43522282348175,0,1462.2461817900123,0.0,623.2193247307075,1,19,0,6.666666666666667
11,11,29,3189.167510476625,964.9897588489488,0,2683.53112981518,106.064213968,1346.4874057270276,1,21,8,21.633333333333333
11,11,29,2183.645565122225,775.3799466746423,1,1702.496611008337,86.2988381711,0.0,1,19,6,12.616666666666667
11,11,29,2551.119050785339,605.3712750115491,0,2105.620413731729,112.201789352,923.4468989662428,1,16,0,5.816666666666666
11,11,29,1736.9819542523928,504.2330419736351,0,1068.6878774112429,71.1519727783,886.4465447797426,1,16,0,3.533333333333333
11,11,29,1262.2725756151842,207.09450000618543,0,1054.1037882411256,0.0,623.2193247307075,1,15,0,2.216666666666667
11,11,29,1267.568921648391,458.66938500239615,0,1048.6439362255326,83.0918278028,0.0,1,12,0,3.1666666666666665
11,11,29,3353.035643115001,829.8914134356756,0,2961.498615567513,67.0385622797,2061.555057541174,1,12,2,22.616666666666667
11,11,29,2472.706472031164,1040.8903781727408,0,1999.8631553484504,127.735225864,578.1768592638504,1,15,2,11.483333333333333
11,11,29,691.6861800837839,96.37671626395866,0,74.42402597062541,0.0,0.0,1,11,0,0.9166666666666666
11,11,29,1580.9532319434104,426.02553718050245,0,1149.9808674801495,104.571349969,575.4407558091866,1,11,0,4.0
11,11,29,2399.752203955161,534.3773355628016,0,2058.780395963529,101.443894651,923.4468989662428,1,13,0,6.55
11,11,29,1630.8838243989928,332.73072200029753,0,1165.5475705102426,61.9135360239,886.4465447797426,1,12,0,4.2
11,11,29,1571.002193249593,318.9161398571779,0,1122.6356493447372,82.9530943613,886.4465447797426,1,13,0,4.033333333333333
11,11,29,2860.744122353672,582.5725414102287,0,2691.2539009455763,0.0,0.0,1,10,0,10.716666666666669
11,11,29,206.65167044959736,0.9547454581665704,0,0.0,0.0,0.0,1,9,0,0.3833333333333333
12,11,29,2414.6642945977105,608.8498905090042,0,2176.221460609314,104.792093998,0.0,1,12,0,5.916666666666667
12,11,29,1204.6678960982017,263.1678920969642,0,755.1017460344381,0.0,575.4407558091866,1,9,0,5.416666666666667
12,11,29,1173.980734684945,178.82951600691155,0,841.2169262098206,0.0,0.0,1,10,0,2.7666666666666666
11,12,29,177.8543372478,87.90740419807372,0,33.0673920687,106.423920412,0.0,0,12,0,1.6
12,12,29,139.5375446523,171.37533279455783,0,31.81302072,83.4322277087,0.0,0,12,2,1.0166666666666666
12,12,29,206.9432387795873,88.03561209218157,0,82.2342883991,78.4654082791,0.0,0,12,3,1.1666666666666667
9,10,31,1890.8804990992585,497.2635105903892,0,1590.4777554321647,0.0,859.2843856478618,1,10,1,15.216666666666669
10,9,31,2586.253471109674,585.4919129605674,0,1986.3657522069884,127.735225864,0.0,0,18,0,32.016666666666666
9,10,31,1994.388055625018,587.8683713775494,0,1495.2497768695523,103.676652407,578.1768592638504,1,15,0,8.733333333333333
10,10,31,1792.2768689499565,325.15224661917733,0,1684.2771901445317,67.0385622797,1019.764459621634,1,14,0,6.266666666666667
10,10,31,2106.1636148767407,841.0190904684209,0,1702.496611008337,0.0,0.0,1,15,2,11.366666666666667
10,10,31,1840.8571950573037,610.2879011538566,0,1125.6885712565495,170.07485191,0.0,1,15,0,5.15
10,10,31,2487.9066656764758,1231.871201852826,1,1811.0258565119864,101.443894651,715.1878870562356,1,16,2,27.05
10,12,10,3035.4452259483987,1238.7675882394842,1,751.6595470378003,87.1816780958,1173.435584265355,0,17,39,14502.033333333333
10,10,31,2809.187498222563,718.1334196892776,0,2158.2553147867875,127.735225864,578.1768592638504,1,15,0,14.65
10,10,31,1822.01809751806,349.4863980840238,0,1560.37792694336,139.479225601,522.0348638206866,1,15,0,4.833333333333333
10,10,31,2658.481460639691,831.0570593037207,0,2292.825013564351,126.201474686,578.1768592638504,1,18,2,14.633333333333333
10,10,31,3322.811473950936,914.6779225788356,0,2993.7840508663494,64.7498008456,1715.6396378577615,1,21,3,16.25
10,10,31,2618.5112820013665,716.9937571698567,0,2195.3594769551773,126.201474686,0.0,1,17,0,11.466666666666669
10,10,31,1869.3323526297008,411.4033580719992,0,1590.4777554321647,91.6845157884,805.3155182386618,1,19,4,13.016666666666667
10,10,31,2105.6774479412798,616.0907890563016,0,1610.4152361855165,112.201789352,1150.1577085007834,1,13,0,4.016666666666667
10,10,31,2480.7476965277383,621.9342602689794,0,2207.6380516201884,107.541906653,0.0,1,20,0,12.533333333333331
10,10,31,1679.8402369216928,502.30296667142295,0,1119.2900744194426,64.6124524558,886.4465447797426,1,17,0,4.083333333333333
10,10,31,1746.662231822401,591.886106698009,0,1122.6356493447372,82.9530943613,0.0,1,17,0,3.65
10,10,31,2179.3926566192463,414.5451599105543,0,2033.0950991975217,106.423920412,1288.3547096307277,1,13,5,12.766666666666667
10,10,31,1911.264170524738,278.6906655079563,0,1702.9481445988415,0.0,0.0,1,16,0,9.816666666666666
10,10,31,1183.3783963273877,271.52858443340097,0,842.9428707059319,0.0,0.0,1,14,0,8.716666666666667
10,10,31,218.7686961262,95.76309967552648,0,76.3314916179,120.26799992,0.0,1,14,0,2.466666666666667
10,10,31,1005.6415385279736,308.22048402653,0,612.9514438760441,0.0,0.0,1,14,0,5.283333333333333
10,10,31,206.65167044959736,0.9547454581665704,0,0.0,0.0,0.0,1,10,0,0.4
11,11,9,439.4175635635493,119.91855964882711,0,146.41400482379947,0.0,0.0,0,11,1,5.216666666666667
11,11,9,3545.17100552425,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,0,16,3,17.183333333333334
11,11,9,1232.4633007884904,143.82757327279364,0,1038.02779773808,0.0,891.6137929142803,0,14,2,7.533333333333333
11,11,9,257.58727429411374,73.29215309350651,0,84.61933854019948,0.0,0.0,0,10,0,2.283333333333333
11,11,9,2841.752411031101,504.95347990064016,0,2600.7288238673164,110.712389807,796.0465784219341,0,10,0,6.816666666666666
11,11,9,1927.113525722032,628.4871002454415,0,1474.747202007129,87.1816780958,575.4407558091866,0,13,0,4.516666666666667
12,11,9,646.2598819198722,395.7080351573316,0,411.7913619348722,234.468519985,0.0,0,15,0,50.53333333333333
11,11,9,2479.039113390794,643.2555360114941,0,1916.627527888604,104.571349969,974.8760264943768,0,14,2,11.866666666666667
11,11,9,2595.681718641588,544.1358168954471,0,2462.966702791864,67.0385622797,1019.764459621634,0,14,0,6.133333333333334
11,11,9,1436.4025332481208,432.8062285590198,0,1036.2092724184497,91.6845157884,0.0,0,12,0,3.3833333333333333
11,11,9,2609.218523420288,605.7486843877592,0,2450.526173906102,0.0,974.8760264943768,0,13,2,13.216666666666669
11,11,9,3200.8908883814506,533.46486998877,0,3020.1960858201646,0.0,1743.1865729575538,0,14,2,13.816666666666666
12,12,9,902.6750453407273,398.7929059167311,0,615.991512859413,112.201789352,0.0,0,14,2,13.183333333333334
11,11,9,1810.666912005781,589.2973844648952,0,1341.993462662629,116.843538226,806.5635632358426,0,13,0,4.883333333333334
11,12,9,3430.9462950025504,568.7889241311402,0,3260.3181412686645,0.0,2008.432047771288,0,14,3,16.883333333333333
12,11,9,1601.964485240093,319.0567783767432,0,1180.4935670065372,84.7457731106,886.4465447797426,0,15,0,9.7
11,12,9,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,0,16,2,12.866666666666667
11,11,9,1618.117574887728,442.5776902836189,0,1207.8339287753256,87.6834748021,575.4407558091866,0,14,0,3.3833333333333333
11,12,9,2835.2267276202274,605.780868611046,0,2538.2084855394023,0.0,974.8760264943768,0,15,3,12.2
12,11,9,1408.0902061728316,558.0825356239575,0,1103.3394021394497,103.676652407,0.0,0,14,0,3.216666666666667
11,12,9,3875.846826360518,789.458161158117,0,3217.2502426558644,68.0426694591,2520.727193082301,0,17,3,12.916666666666666
12,11,9,1802.602192592704,299.707707744812,0,1457.9123371002545,71.8532588843,843.5639174223427,0,14,0,3.95
12,12,9,2151.3326733684603,558.0675364981737,0,1868.3876482866413,113.012561341,612.4411099956866,0,13,0,4.766666666666667
12,12,9,2816.240075866644,589.846432152226,0,2438.3755613812627,68.8858870922,1019.764459621634,0,16,0,6.616666666666666
12,12,9,1936.062568605392,622.0143496719487,0,1629.9787496335996,101.443894651,575.4407558091866,0,14,0,4.833333333333333
12,12,9,1173.4633838212592,222.5713518520504,0,1018.1533857275398,0.0,565.1118910359618,0,13,1,3.033333333333333
12,12,9,2598.0019867742594,693.2461288223752,0,2354.344678900768,101.049188081,793.0457372249411,0,17,3,15.166666666666666
12,12,9,1584.676463989589,409.2782574392388,0,1387.2043563481748,86.2988381711,746.9421803053973,0,18,2,11.65
12,12,9,653.7844349787788,442.5666765037982,0,205.08646841122103,87.1816780958,0.0,0,12,4,11.816666666666666
12,12,9,910.8798887033146,389.0613653938529,0,709.0750727290003,90.631546504,0.0,0,13,3,9.05
12,12,9,2117.858382024545,634.7196059166308,0,1807.7158931248043,78.3397662866,524.1999551091711,0,13,5,8.783333333333333
12,12,9,1695.5874428319178,569.8810940050456,0,1462.2461817900123,82.4634639933,575.4407558091866,0,14,0,3.216666666666667
11,11,10,2024.121746507388,414.84479503638033,0,1442.1724586837342,0.0,793.0457372249411,0,12,0,5.616666666666666
11,11,10,915.195894428174,312.5327005927184,0,583.6751358309701,101.443894651,0.0,0,12,0,3.283333333333333
11,11,10,2609.218523420288,605.7486843877592,0,2450.526173906102,0.0,974.8760264943768,0,12,4,8.4
11,11,10,257.58727429411374,73.29215309350651,0,84.61933854019948,0.0,0.0,0,10,0,0.7333333333333333
11,12,10,3531.145007694827,839.3208403679903,0,3260.3181412686645,67.8586664272,2036.2181866894923,0,13,5,23.98333333333333
11,11,10,479.5320765229493,209.24729886462015,0,328.24429409323506,0.0,0.0,0,10,3,4.483333333333333
11,11,10,267.89784481312466,293.70082421461905,0,68.12985862796408,0.0,0.0,0,12,1,2.4
11,11,10,657.7463480968935,125.73662837899845,0,328.24429409323506,0.0,0.0,0,11,4,8.95
11,11,10,2973.9800555100724,505.9082253588068,0,2675.1528498379416,110.712389807,796.0465784219341,0,10,0,7.966666666666667
11,11,10,1839.903981897788,683.847812888648,0,1125.6885712565495,170.07485191,0.0,0,9,0,3.0
11,11,10,1584.676463989589,409.2782574392388,0,1387.2043563481748,86.2988381711,746.9421803053973,0,10,0,13.683333333333334
11,11,10,1960.1313306534096,415.4916911736333,0,1538.1290662772294,113.023636983,0.0,0,11,0,5.6
11,11,10,1429.4264223706373,453.1464652175707,0,1004.4345193526428,71.1519727783,886.4465447797426,0,12,0,4.366666666666666
11,11,10,1391.7332473063104,346.24020120375906,0,982.2404050092496,83.0918278028,575.4407558091866,0,12,0,3.15
11,11,10,1189.7354268201152,569.4203380307125,0,709.0750727290003,90.631546504,0.0,0,12,1,7.4
11,11,10,1618.117574887728,442.5776902836189,0,1207.8339287753256,87.6834748021,575.4407558091866,0,13,0,3.55
11,11,10,2503.3314096143936,640.5173116696169,0,1916.627527888604,104.571349969,974.8760264943768,0,14,3,13.516666666666667
11,11,10,2456.1649047910896,483.7345449541826,0,2195.3594769551773,126.201474686,0.0,0,14,0,11.533333333333331
11,12,10,3657.115630495672,954.4375639254704,0,3159.5211277386315,106.064213968,1403.558874070649,0,15,7,27.75
11,11,10,1344.1077754033104,343.8845537361132,0,928.7977470268496,88.9090138822,575.4407558091866,0,14,0,4.2
11,12,10,938.7571684079272,389.07807939550906,0,662.831530627613,101.443894651,0.0,0,17,4,12.666666666666666
11,11,10,1526.1151471827764,576.3623452040047,0,1240.7397504175292,116.843538226,575.4407558091866,0,14,0,3.85
12,11,10,1238.4571289911305,123.64397366374654,0,906.529893154022,0.0,522.0348638206866,0,15,0,19.433333333333334
12,12,10,1850.992944614288,651.7903814700895,0,1036.2092724184497,91.6845157884,0.0,0,11,0,4.3
12,12,10,1730.844124460818,657.4862655256884,0,1501.5009191331123,78.4654082791,575.4407558091866,0,12,0,5.966666666666667
13,12,20,3669.650970705002,532.4681739612573,0,2249.252575098131,106.064213968,620.5339919392001,0,13,0,14460.166666666666
12,12,10,1689.136185993118,552.1717609445568,0,1439.5860019567124,113.012561341,0.0,0,12,0,4.383333333333334
12,12,10,2479.886926389043,605.084887789473,0,2296.844408817871,112.840287221,768.3105464631772,0,10,4,10.75
12,12,10,1439.1066999406455,540.7995299419447,0,1058.3822912861374,82.9530943613,0.0,0,12,0,4.25
12,12,10,2199.445012323244,365.9390852523413,0,1971.2397747930045,0.0,1499.075981603548,0,10,2,5.4
12,12,10,168.0116658773,95.53108605240904,0,50.6021970082,71.1519727783,0.0,0,11,1,2.0
18,17,11,413.7907024159479,250.0566255524497,0,170.489686430774,101.443894651,0.0,0,7,0,1.5833333333333333
18,17,11,401.98943181239486,337.18371853988333,0,138.7791071486,162.1488571428,0.0,0,8,0,0.8166666666666667
18,18,11,1616.2598758003644,468.94534582783047,1,1230.4671841946852,71.8532588843,0.0,1,8,1,12.833333333333334
18,18,11,2473.06503609043,592.0837372133786,0,2229.384862546947,106.423920412,796.0465784219341,1,7,0,5.916666666666667
18,18,11,1726.3496445525627,313.0380462578114,0,1450.1071423802264,117.850342734,901.8499971799218,1,8,0,4.516666666666667
18,18,11,1749.2134861711877,567.4322541299725,0,1204.5931143845496,103.676652407,0.0,1,6,0,4.066666666666666
18,18,11,1810.0039566654252,564.7329741839221,1,1518.3224304377331,0.0,0.0,1,7,0,5.383333333333334
18,18,11,1744.4736912473006,397.1224520368266,0,1483.0662300405647,88.9090138822,627.7610210964503,1,7,1,9.916666666666666
18,18,11,2068.9717725112537,957.8526325904156,1,1653.9854579914845,90.631546504,0.0,1,7,2,9.55
18,18,11,1791.7164379941046,529.4657600875316,0,1541.1507332234123,87.1816780958,0.0,1,6,0,3.3833333333333333
17,17,12,2724.0961488965177,570.9429019379472,0,2638.6073579199933,0.0,1014.0460966443912,0,6,2,12.016666666666667
17,17,12,2360.5301495796457,362.0636681702625,0,2253.566070862346,0.0,1014.0460966443912,0,7,0,12.55
17,17,12,2155.381482291829,214.40948813411697,0,1997.519186027329,82.9530943613,1857.610014066734,0,7,1,11.066666666666666
17,17,12,1674.7716524433345,440.2225665170251,0,1097.2496260315404,0.0,608.7054608738868,0,8,0,5.6
17,17,12,3315.7685138576794,498.6590875389583,0,3208.277269834055,0.0,1782.3566431075683,0,8,0,10.25
17,17,12,2699.474036273421,653.6798948089569,0,2471.5322073948205,113.012561341,1857.610014066734,0,8,1,9.316666666666666
17,17,12,3305.608666432195,369.5482940977082,0,3146.311250083056,0.0,2596.897617418816,0,8,2,6.333333333333333
17,17,12,3563.521260627396,514.9525760507219,0,3347.602311752522,106.064213968,2331.6521426050813,0,7,5,14.25
17,17,12,1341.5125613450184,361.32859518242526,0,1062.3917936492749,88.9090138822,608.7054608738868,0,9,0,3.4166666666666665
17,17,12,2115.3192004831767,273.02585130015893,0,1930.9647521654715,78.3397662866,1076.5083780047717,0,6,1,9.05
17,18,12,2618.209035090624,605.7115292198049,0,2248.3306041345413,104.571349969,1014.0460966443912,0,6,0,11.7
17,18,12,3262.71471570668,497.1117190893424,0,3186.108065245755,0.0,1782.3566431075683,0,5,1,11.716666666666669
17,18,12,2441.869102253968,486.98995685602347,0,2167.2480702354205,116.843538226,1239.3644689767266,0,4,2,12.85
18,17,12,2842.732849722895,559.0950020367951,0,2584.1976288698347,0.0,1832.9243157424985,0,7,0,8.633333333333333
18,17,12,572.9126172090726,330.46965748587684,0,285.45956282693805,112.201789352,0.0,0,8,0,1.9666666666666663
18,18,12,358.69766314694726,36.55375379792972,0,149.79152864855078,87.1816780958,0.0,0,8,0,1.7333333333333334
18,18,12,1335.6840423036826,362.0603387910949,0,1115.834451631675,83.0918278028,608.7054608738868,0,7,0,3.2333333333333334
12,13,20,1004.529454599511,132.7426121138737,0,777.5162467037934,0.0,631.1022418799939,0,8,1,4.783333333333333
12,13,20,1359.598518669889,252.09453889935543,0,1147.36378167858,0.0,746.9421803053973,0,5,3,8.1
12,13,20,1550.7135547490973,234.13525284000264,0,1351.3668952643802,0.0,974.8760264943768,0,7,2,5.633333333333334
12,13,20,257.58727429411374,73.29215309350651,0,84.61933854019948,0.0,0.0,0,7,0,3.2333333333333334
13,13,20,806.8701024072008,189.18158752786417,0,45.6198245659,67.0385622797,0.0,0,5,10,58.18333333333333
13,13,20,1889.382450354138,363.8346666605438,0,1650.4215117541662,106.733294121,0.0,0,7,0,5.05
13,13,20,3598.6862845120227,693.0957580504519,0,3391.868788925065,0.0,1516.1365852682106,0,8,3,11.366666666666667
13,13,20,2860.45630836902,690.5805719290775,0,2481.600236284563,71.3005402027,869.460017757534,0,4,0,9.133333333333333
13,13,20,1840.161023220432,627.3953947689549,0,1395.842650573729,82.4634639933,575.4407558091866,0,4,0,3.716666666666667
13,13,20,1908.651408241306,543.898921352485,0,1521.7484064428927,139.479225601,891.6137929142803,0,7,1,29.466666666666665
13,13,20,1724.4690629905265,212.9902755598022,0,1482.905434571055,0.0,923.4468989662428,0,4,0,2.683333333333333
13,13,20,2275.506258243115,606.7151704431622,0,1424.0029245730616,88.9090138822,0.0,0,4,0,6.666666666666667
13,13,20,2216.2464141813152,605.6744804284667,0,1477.4455825554617,83.0918278028,0.0,0,4,0,5.433333333333334
13,13,20,1750.1081837331876,570.6540247750117,0,1149.9808674801495,104.571349969,0.0,0,3,0,3.883333333333333
13,13,20,1523.8998513432764,552.971742653182,0,1308.929112681829,113.012561341,575.4407558091866,0,3,0,4.283333333333333
13,13,20,1749.2134861711877,567.4322541299725,0,1204.5931143845496,103.676652407,0.0,0,5,0,5.133333333333334
13,13,20,2802.643440315516,705.3472539881948,0,2393.036737951763,67.0714083598,613.7392044684341,0,8,0,8.833333333333334
13,13,20,922.2198269526972,357.3030887014154,0,467.5915480724584,116.843538226,0.0,0,5,3,13.416666666666666
13,13,20,1126.9445290763076,401.6805515002849,0,751.6595470378003,87.1816780958,596.2474295666939,0,5,2,9.75
13,13,20,1189.7354268201152,569.4203380307125,0,709.0750727290003,90.631546504,0.0,0,6,0,5.733333333333333
13,13,20,1892.140104914905,577.3751838611868,0,1629.9787496335996,101.443894651,0.0,0,6,0,5.133333333333334
13,13,20,991.913754319319,101.47097617859023,0,596.458889791312,0.0,0.0,0,3,0,1.6666666666666667
