id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
27-Oct-2024_RYR6968 ,arrival,9.5,18,18,27,2144.9936739353134,562.9005780302707,0,1891.0478281199414,82.4634639933,923.4468989662427,1139.0833109757705,23R/05L,1,1,21,0,0,2,3,0,0,11,5
27-Oct-2024_TOM3DL  ,departure,12.266666666666667,18,18,27,3155.257387939486,789.016467504099,0,2717.2498143443786,0,1346.4874057270276,1808.7699822124582,23L/05R,2,1,22,2,5,0,0,10,6,0,0
27-Oct-2024_RYR4TJ  ,arrival,2.966666666666667,18,18,27,179.4595629141873,84.25050454043597,0,0,90.631546504,0,88.8280164101873,,-1,1,18,0,0,1,1,0,0,11,6
27-Oct-2024_EZY39QU ,departure,11.55,18,18,27,1855.328935367772,590.4115318949406,0,1485.258094341789,91.6845157884,805.3155182386618,958.3289013407102,,-1,1,23,3,4,0,0,10,6,0,0
27-Oct-2024_TAP1313 ,departure,14.666666666666666,18,18,27,2927.072369962259,1004.9944160415242,0,2379.5276141999875,107.541906653,578.1768592638504,2241.3536040454087,,-1,1,21,5,7,0,0,11,5,0,0
27-Oct-2024_SXS5Q   ,arrival,9.8,18,18,27,2196.884715518782,662.0921454851332,0,1732.2059073941014,101.049188081,0,2095.835527437782,23R/05L,1,1,22,0,0,3,4,0,0,11,5
27-Oct-2024_RUK53MK ,departure,14.583333333333334,18,18,27,2050.1297158221455,887.3638881221515,1,1483.6915100126685,113.012561341,0,1937.1171544811455,,-1,1,22,5,8,0,0,11,6,0,0
27-Oct-2024_EZY479L ,departure,15.266666666666667,18,18,27,2088.0951460110173,861.8901899105318,1,1591.699754589222,75.8500189717,0,2012.2451270393174,,-1,1,22,6,8,0,0,12,6,0,0
27-Oct-2024_EXS17YP ,arrival,9.233333333333333,18,18,27,2462.7846961611876,634.4018981054941,0,2060.7897781776137,127.735225864,0,2335.049470297188,23R/05L,1,1,20,0,0,3,4,0,0,12,5
27-Oct-2024_EZY65WE ,departure,12.566666666666666,18,18,27,2023.2844757619007,592.3132287725564,0,1648.1440335502648,83.4322277087,916.9506637659618,1022.9015842872387,23L/05R,2,1,18,5,6,0,0,11,5,0,0
27-Oct-2024_RYR703T ,arrival,5.2,18,18,27,1655.262343616271,517.5465382493763,0,1408.3969938789123,116.843538226,623.2193247307075,915.1994806595635,23R/05L,1,1,18,0,0,2,2,0,0,12,5
27-Oct-2024_EAG18C  ,arrival,4.683333333333334,18,18,27,1630.8838243989928,332.73072200029753,0,1165.5475705102426,61.9135360239,886.4465447797426,682.5237435953503,23R/05L,1,1,18,0,0,2,3,0,0,11,5
27-Oct-2024_TOM509  ,arrival,7.183333333333334,18,18,27,2672.1063999023295,461.2281408997893,0,2459.440269168046,67.0714083598,1019.764459621634,1585.2705319208953,23R/05L,1,1,17,0,0,3,3,0,0,10,5
27-Oct-2024_RYR11NH ,arrival,6.65,18,18,27,1813.6721527520576,638.3974460151459,0,1541.1507332234123,87.1816780958,623.2193247307075,1103.2711499255502,23R/05L,1,1,14,0,0,3,2,0,0,9,4
27-Oct-2024_EJU91AC ,departure,7.75,18,19,27,460.0465071566948,311.30726596057264,0,291.3557804824,64.6124524558,0,395.4340547008948,,-1,0,14,4,2,0,0,9,4,0,0
27-Oct-2024_EIN21KX ,arrival,1.2833333333333334,19,19,27,672.0364641758906,147.46175908966308,0,101.25371224509999,0,0,672.0364641758906,23R/05L,1,0,9,0,0,2,0,0,0,7,2
29-Oct-2024_PGT46LB ,arrival,7.4,11,11,29,1633.17937962802,550.838467018799,0,1132.3659100447342,67.0714083598,697.2486066485341,868.8593646196858,,-1,1,11,0,0,0,2,0,0,5,2
29-Oct-2024_EZY67QR ,arrival,3.85,11,11,29,1942.0417278042387,384.625090016999,0,1620.8937488027616,170.07485191,612.4411099956866,1159.525765898552,23R/05L,1,1,13,0,0,0,2,0,0,5,5
29-Oct-2024_THY4FB  ,departure,21.016666666666666,11,11,29,2358.1787269930096,709.0891998787713,0,1858.414161082945,112.574782287,578.1768592638504,1667.4270854421593,23L/05R,2,1,16,5,9,0,0,5,7,0,0
29-Oct-2024_CHH754  ,departure,14.366666666666667,11,11,29,2547.6846042205757,753.4805418369776,0,2134.4328541260143,126.201474686,578.1768592638504,1843.3062702707252,,-1,1,18,2,5,0,0,6,5,0,0
29-Oct-2024_RYR53RC ,departure,12.183333333333334,11,11,29,2083.939285851713,1050.3358997634468,1,1611.4009836826842,87.1816780958,577.1881546986612,1419.5694530572518,,-1,1,20,3,4,0,0,10,5,0,0
29-Oct-2024_BEL8MP  ,departure,12.383333333333333,11,11,29,2545.098945942574,775.2224964601911,0,2522.0368833084126,112.840287221,578.1768592638504,1854.0817994577237,,-1,1,17,1,4,0,0,7,4,0,0
29-Oct-2024_RYR1PX  ,departure,9.483333333333333,11,11,29,1952.2222934496583,707.3638891902879,1,1483.6915100126685,113.012561341,0,1839.2097321086583,,-1,1,19,0,3,0,0,8,4,0,0
29-Oct-2024_RYR2ZE  ,arrival,5.3,11,11,29,1742.652919798585,514.3217812881712,0,1395.842650573729,0,886.4465447797426,856.2063750188423,23R/05L,1,1,19,0,0,0,1,0,0,9,4
29-Oct-2024_EXS1WD  ,departure,14.766666666666667,11,11,29,3439.3858053132612,929.1607840163658,0,2992.6440443949787,0,1418.3954056398843,2020.990399673377,23L/05R,2,1,20,4,5,0,0,9,5,0,0
29-Oct-2024_EZY237G ,arrival,12.216666666666667,11,11,29,2050.9964356613214,516.5878902948629,0,1660.7527480564545,162.1488571428,923.4468989662427,965.4006795522788,23R/05L,1,1,20,0,0,3,3,0,0,10,4
29-Oct-2024_TOM118  ,departure,17.6,11,11,29,3114.8716049824957,903.1300052336488,0,2772.6183864471163,110.712389807,1346.4874057270276,1657.6718094484681,,-1,1,20,7,7,0,0,11,5,0,0
29-Oct-2024_RUK1592 ,arrival,6.666666666666667,11,11,29,1600.333722566671,462.43522282348175,0,1462.2461817900123,0,623.2193247307075,977.1143978359635,23R/05L,1,1,19,0,0,1,2,0,0,13,5
29-Oct-2024_AFR1669 ,departure,21.633333333333333,11,11,29,3189.1675104766255,964.9897588489489,0,2683.5311298151796,106.064213968,1346.4874057270276,1736.615890781598,,-1,1,21,8,9,0,0,12,5,0,0
29-Oct-2024_EZY121A ,departure,12.616666666666667,11,11,29,2183.645565122225,775.3799466746423,1,1702.496611008337,86.2988381711,0,2097.3467269511248,23L/05R,2,1,19,6,6,0,0,13,5,0,0
29-Oct-2024_RYR901X ,arrival,5.816666666666666,11,11,29,2551.119050785339,605.3712750115491,0,2105.620413731729,112.201789352,923.4468989662427,1515.470362467096,23R/05L,1,1,16,0,0,4,2,0,0,12,3
29-Oct-2024_EAI66L  ,arrival,3.533333333333333,11,11,29,1736.9819542523928,504.23304197363507,0,1068.6878774112427,71.1519727783,886.4465447797426,779.3834366943503,23R/05L,1,1,16,0,0,2,1,0,0,11,4
29-Oct-2024_RYR48QK ,arrival,2.216666666666667,11,11,29,1262.2725756151842,207.09450000618546,0,1054.1037882411256,0,623.2193247307075,639.0532508844767,23R/05L,1,1,15,0,0,2,2,0,0,10,4
29-Oct-2024_EZY17FX ,arrival,3.1666666666666665,11,11,29,1267.5689216483913,458.66938500239615,0,1048.6439362255326,83.0918278028,0,1184.4770938455913,23R/05L,1,1,12,0,0,2,2,0,0,8,3
29-Oct-2024_PGT81UN ,departure,22.616666666666667,11,11,29,3353.035643115001,829.8914134356756,0,2961.498615567513,67.0385622797,2061.555057541174,1224.4420232941275,,-1,1,12,2,7,0,0,7,3,0,0
29-Oct-2024_TOM102  ,departure,11.483333333333333,11,11,29,2472.7064720311637,1040.8903781727408,0,1999.8631553484506,127.735225864,578.1768592638504,1766.7943869033134,,-1,1,15,2,3,0,0,7,3,0,0
29-Oct-2024_RYR106B ,arrival,0.9166666666666666,11,11,29,691.6861800837839,96.37671626395866,0,74.42402597062541,0,0,691.6861800837839,23R/05L,1,1,11,0,0,1,0,0,0,8,3
29-Oct-2024_EZY21YK ,arrival,4.0,11,11,29,1580.9532319434104,426.02553718050245,0,1149.9808674801495,104.571349969,575.4407558091866,900.9411261652237,23R/05L,1,1,11,0,0,1,0,0,0,7,2
29-Oct-2024_VLG725H ,arrival,6.55,11,11,29,2399.752203955161,534.3773355628016,0,2058.780395963529,101.443894651,923.4468989662427,1374.8614103379182,23R/05L,1,1,13,0,0,2,2,0,0,8,3
29-Oct-2024_EJU34GJ ,arrival,4.2,11,11,29,1630.8838243989928,332.73072200029753,0,1165.5475705102426,61.9135360239,886.4465447797426,682.5237435953503,23R/05L,1,1,12,0,0,1,0,0,0,7,3
29-Oct-2024_SHT2Q   ,arrival,4.033333333333333,11,11,29,1571.0021932495927,318.9161398571779,0,1122.6356493447372,82.9530943613,886.4465447797426,601.6025541085502,23R/05L,1,1,13,0,0,1,2,0,0,7,4
29-Oct-2024_QTR88G  ,arrival,10.716666666666667,11,11,29,2860.744122353672,582.5725414102287,0,2691.2539009455763,0,0,2860.744122353672,23R/05L,1,1,10,0,0,0,3,0,0,6,4
29-Oct-2024_TOM9HW  ,arrival,0.38333333333333336,11,11,29,206.65167044959736,0.9547454581665704,0,0,0,0,206.65167044959736,23R/05L,1,1,9,0,0,0,0,0,0,6,3
29-Oct-2024_SXS6K   ,arrival,5.916666666666667,12,11,29,2414.6642945977105,608.8498905090042,0,2176.221460609314,104.792093998,0,2309.8722005997106,23R/05L,1,1,12,0,0,2,1,0,0,6,3
29-Oct-2024_EZY42YE ,arrival,5.416666666666667,12,11,29,1204.6678960982015,263.1678920969642,0,755.1017460344381,0,575.4407558091866,629.2271402890149,23R/05L,1,1,9,0,0,5,2,0,0,6,3
29-Oct-2024_CAI8125 ,arrival,2.7666666666666666,12,11,29,1173.980734684945,178.82951600691155,0,841.2169262098206,0,0,1173.980734684945,23R/05L,1,1,10,0,0,4,1,0,0,6,4
29-Oct-2024_VIR109V ,departure,1.6,11,12,29,177.8543372478,87.90740419807372,0,33.0673920687,106.423920412,0,71.4304168358,,-1,0,12,0,0,0,0,5,4,0,0
29-Oct-2024_EZY24XD ,departure,1.0166666666666666,12,12,29,139.5375446523,171.37533279455783,0,31.81302072,83.4322277087,0,56.1053169436,,-1,0,12,2,1,0,0,6,5,0,0
29-Oct-2024_RUK4776 ,departure,1.1666666666666667,12,12,29,206.94323877958732,88.03561209218157,0,82.2342883991,78.4654082791,0,128.4778305004873,,-1,0,12,3,1,0,0,7,5,0,0
31-Oct-2024_EJU51UP ,departure,15.216666666666667,09,10,31,1890.8804990992583,497.26351059038916,0,1590.4777554321647,0,859.2843856478618,1031.5961134513964,23L/05R,2,1,10,1,5,0,0,4,3,0,0
31-Oct-2024_VIR74Y  ,arrival,32.016666666666666,10,09,31,2586.253471109674,585.4919129605674,0,1986.3657522069884,127.735225864,0,2458.5182452456743,,-1,0,18,0,0,3,6,0,0,6,4
31-Oct-2024_SAS540  ,departure,8.733333333333333,09,10,31,1994.388055625018,587.8683713775494,0,1495.2497768695525,103.676652407,578.1768592638504,1312.5345439541675,,-1,1,15,0,1,0,0,5,3,0,0
31-Oct-2024_PGT38X  ,arrival,6.266666666666667,10,10,31,1792.2768689499565,325.15224661917733,0,1684.2771901445317,67.0385622797,1019.764459621634,705.4738470486224,,-1,1,14,0,0,0,0,0,0,6,5
31-Oct-2024_EJU85QA ,departure,11.366666666666667,10,10,31,2106.1636148767407,841.0190904684209,0,1702.496611008337,0,0,2106.1636148767407,23L/05R,2,1,15,2,5,0,0,7,8,0,0
31-Oct-2024_EZY48DR ,arrival,5.15,10,10,31,1840.8571950573034,610.2879011538566,0,1125.6885712565495,170.07485191,0,1670.7823431473034,23R/05L,1,1,15,0,0,1,0,0,0,8,7
31-Oct-2024_IBS18LC ,departure,27.05,10,10,31,2487.9066656764753,1231.871201852826,1,1811.0258565119866,101.443894651,715.1878870562356,1671.27488396924,23L/05R,2,1,16,2,5,0,0,6,4,0,0
31-Oct-2024_RYR9TE  ,departure,14502.033333333333,10,12,10,3035.4452259483987,1238.7675882394842,1,751.6595470378003,87.1816780958,1173.435584265355,1774.8279635872436,23R/05L,1,0,17,39,38,0,0,6,4,0,0
31-Oct-2024_CPA216  ,departure,14.65,10,10,31,2809.187498222563,718.1334196892776,0,2158.2553147867875,127.735225864,578.1768592638504,2103.275413094713,,-1,1,15,0,3,0,0,7,4,0,0
31-Oct-2024_UAE34Y  ,arrival,4.833333333333333,10,10,31,1822.01809751806,349.4863980840238,0,1560.37792694336,139.479225601,522.0348638206866,1160.5040080963731,23R/05L,1,1,15,0,0,0,2,0,0,8,4
31-Oct-2024_TOM142  ,departure,14.633333333333333,10,10,31,2658.481460639691,831.0570593037207,0,2292.825013564351,126.201474686,578.1768592638504,1954.1031266898403,,-1,1,18,2,4,0,0,8,5,0,0
31-Oct-2024_EXS53RN ,departure,16.25,10,10,31,3322.811473950936,914.6779225788357,0,2993.7840508663494,64.7498008456,1715.6396378577615,1542.4220352475745,,-1,1,21,3,5,0,0,9,5,0,0
31-Oct-2024_AEE638  ,arrival,11.466666666666667,10,10,31,2618.5112820013665,716.9937571698567,0,2195.3594769551773,126.201474686,0,2492.3098073153665,23R/05L,1,1,17,0,0,3,2,0,0,10,3
31-Oct-2024_LGL4542 ,departure,13.016666666666667,10,10,31,1869.3323526297006,411.40335807199915,0,1590.4777554321647,91.6845157884,805.3155182386618,972.3323186026389,23L/05R,2,1,19,4,2,0,0,10,3,0,0
31-Oct-2024_RYR68NJ ,arrival,4.016666666666667,10,10,31,2105.6774479412793,616.0907890563016,0,1610.4152361855163,112.201789352,1150.1577085007834,843.3179500884958,23R/05L,1,1,13,0,0,0,0,0,0,10,3
31-Oct-2024_SXS3P   ,arrival,12.533333333333333,10,10,31,2480.7476965277383,621.9342602689794,0,2207.6380516201884,107.541906653,0,2373.2057898747385,,-1,1,20,0,0,5,3,0,0,10,3
31-Oct-2024_EZY21YK ,arrival,4.083333333333333,10,10,31,1679.8402369216928,502.30296667142295,0,1119.2900744194426,64.6124524558,886.4465447797426,728.7812396861503,23R/05L,1,1,17,0,0,2,1,0,0,8,5
31-Oct-2024_SHT2Q   ,arrival,3.65,10,10,31,1746.662231822401,591.886106698009,0,1122.6356493447372,82.9530943613,0,1663.7091374611011,23R/05L,1,1,17,0,0,2,1,0,0,9,5
31-Oct-2024_VIR73Q  ,departure,12.766666666666667,10,10,31,2179.3926566192463,414.5451599105543,0,2033.0950991975217,106.423920412,1288.3547096307275,784.6140265765189,,-1,1,13,5,9,0,0,8,5,0,0
31-Oct-2024_AFR76HT ,arrival,9.816666666666666,10,10,31,1911.264170524738,278.6906655079563,0,1702.9481445988415,0,0,1911.264170524738,23R/05L,1,1,16,0,0,3,6,0,0,7,7
31-Oct-2024_PGT46LB ,arrival,8.716666666666667,10,10,31,1183.3783963273877,271.52858443340097,0,842.9428707059319,0,0,1183.3783963273877,23R/05L,1,1,14,0,0,3,7,0,0,7,7
31-Oct-2024_TOM742F ,departure,2.466666666666667,10,10,31,218.76869612619998,95.76309967552648,0,76.3314916179,120.26799992,0,98.50069620619999,,-1,1,14,0,1,0,0,6,7,0,0
31-Oct-2024_ICE28T  ,arrival,5.283333333333333,10,10,31,1005.6415385279737,308.22048402653,0,612.9514438760441,0,0,1005.6415385279737,23R/05L,1,1,14,0,0,2,5,0,0,7,7
31-Oct-2024_RYR2ZE  ,arrival,0.4,10,10,31,206.65167044959736,0.9547454581665704,0,0,0,0,206.65167044959736,23R/05L,1,1,10,0,0,0,0,0,0,5,5
09-Nov-2024_DLH6LC  ,departure,5.216666666666667,11,11,09,439.4175635635493,119.91855964882713,0,146.41400482379947,0,0,439.4175635635493,23R/05L,1,0,11,1,0,0,0,4,2,0,0
09-Nov-2024_AFR1669 ,departure,17.183333333333334,11,11,09,3545.1710055242506,662.4479433887082,0,3348.6441140217644,68.8858870922,2008.432047771288,1467.8530706607628,23R/05L,1,0,16,3,3,0,0,6,5,0,0
09-Nov-2024_CHH754  ,departure,7.533333333333333,11,11,09,1232.4633007884904,143.82757327279364,0,1038.02779773808,0,891.6137929142803,340.8495078742101,23R/05L,1,0,14,2,2,0,0,6,3,0,0
09-Nov-2024_RYR4TJ  ,departure,2.283333333333333,11,11,09,257.58727429411374,73.29215309350651,0,84.61933854019948,0,0,257.58727429411374,23R/05L,1,0,10,0,0,0,0,4,2,0,0
09-Nov-2024_SVA123  ,arrival,6.816666666666666,11,11,09,2841.7524110311006,504.95347990064016,0,2600.7288238673164,110.712389807,796.0465784219341,1934.9934428021666,,-1,0,10,0,0,2,1,0,0,4,2
09-Nov-2024_RYR19XX ,arrival,4.516666666666667,11,11,09,1927.1135257220317,628.4871002454415,0,1474.747202007129,87.1816780958,575.4407558091866,1264.4910918170451,23R/05L,1,0,13,0,0,2,0,0,0,7,3
09-Nov-2024_,arrival,50.53333333333333,12,11,09,646.2598819198722,395.7080351573316,0,411.79136193487227,234.468519985,0,411.7913619348722,,-1,0,15,0,0,13,13,0,0,6,5
09-Nov-2024_EZY97KP ,departure,11.866666666666667,11,11,09,2479.039113390794,643.2555360114941,0,1916.6275278886042,104.571349969,974.8760264943767,1399.591736927417,23R/05L,1,0,14,2,4,0,0,6,4,0,0
09-Nov-2024_VLG725H ,arrival,6.133333333333334,11,11,09,2595.681718641588,544.1358168954471,0,2462.9667027918636,67.0385622797,1019.764459621634,1508.8786967402539,,-1,0,14,0,0,2,3,0,0,7,4
09-Nov-2024_EZY76ZC ,arrival,3.3833333333333333,11,11,09,1436.4025332481208,432.8062285590198,0,1036.2092724184495,91.6845157884,0,1344.7180174597208,23R/05L,1,0,12,0,0,1,0,0,0,7,4
09-Nov-2024_PGT81UN ,departure,13.216666666666667,11,11,09,2609.218523420288,605.7486843877592,0,2450.526173906102,0,974.8760264943767,1634.3424969259113,23R/05L,1,0,13,2,2,0,0,6,4,0,0
09-Nov-2024_TAP11EG ,departure,13.816666666666666,11,11,09,3200.8908883814506,533.46486998877,0,3020.1960858201646,0,1743.1865729575538,1457.7043154238968,23R/05L,1,0,14,2,1,0,0,7,3,0,0
09-Nov-2024_RYR559  ,departure,13.183333333333334,12,12,09,902.6750453407273,398.79290591673106,0,615.991512859413,112.201789352,0,790.4732559887273,23R/05L,1,0,14,2,2,0,0,6,5,0,0
09-Nov-2024_RYR4003 ,arrival,4.883333333333334,11,11,09,1810.6669120057811,589.2973844648952,0,1341.993462662629,116.843538226,806.5635632358426,887.2598105439386,23R/05L,1,0,13,0,0,1,0,0,0,7,3
09-Nov-2024_PGT89AN ,departure,16.883333333333333,11,12,09,3430.9462950025504,568.7889241311402,0,3260.3181412686645,0,2008.432047771288,1422.5142472312625,23R/05L,1,0,14,3,5,0,0,6,4,0,0
09-Nov-2024_SHT2Q   ,arrival,9.7,12,11,09,1601.964485240093,319.0567783767432,0,1180.4935670065372,84.7457731106,886.4465447797426,630.7721673497502,23R/05L,1,0,15,0,0,2,3,0,0,7,4
09-Nov-2024_SHT3A   ,departure,12.866666666666667,11,12,09,1442.551613031189,348.76931073276745,0,1248.4252491995749,82.9530943613,746.9421803053973,612.6563383644917,23R/05L,1,0,16,2,5,0,0,7,5,0,0
09-Nov-2024_LOG7WC  ,arrival,3.3833333333333333,11,11,09,1618.117574887728,442.5776902836189,0,1207.8339287753256,87.6834748021,575.4407558091866,954.9933442764416,23R/05L,1,0,14,0,0,2,0,0,0,8,4
09-Nov-2024_ICE29E  ,departure,12.2,11,12,09,2835.2267276202274,605.780868611046,0,2538.2084855394023,0,974.8760264943767,1860.3507011258507,23R/05L,1,0,15,3,5,0,0,7,5,0,0
09-Nov-2024_SAS62N  ,arrival,3.216666666666667,12,11,09,1408.0902061728316,558.0825356239575,0,1103.3394021394497,103.676652407,0,1304.4135537658317,,-1,0,14,0,0,0,1,0,0,7,5
09-Nov-2024_AEE9E   ,departure,12.916666666666666,11,12,09,3875.846826360518,789.458161158117,0,3217.2502426558644,68.0426694591,2520.727193082301,1287.0769638191173,23R/05L,1,0,17,3,4,0,0,7,5,0,0
09-Nov-2024_EZY74RT ,arrival,3.95,12,11,09,1802.6021925927037,299.70770774481196,0,1457.9123371002545,71.8532588843,843.5639174223427,887.185016286061,23R/05L,1,0,14,0,0,0,2,0,0,8,5
09-Nov-2024_RYR9ST  ,arrival,4.766666666666667,12,12,09,2151.3326733684603,558.0675364981737,0,1868.3876482866415,113.012561341,612.4411099956866,1425.8790020317738,23R/05L,1,0,13,0,0,2,1,0,0,8,4
09-Nov-2024_DLH3ML  ,arrival,6.616666666666666,12,12,09,2816.2400758666436,589.846432152226,0,2438.3755613812627,68.8858870922,1019.764459621634,1727.5897291528095,23R/05L,1,0,16,0,0,4,1,0,0,8,4
09-Nov-2024_RUK112V ,arrival,4.833333333333333,12,12,09,1936.0625686053916,622.0143496719487,0,1629.9787496335996,101.443894651,575.4407558091866,1259.177918145205,23R/05L,1,0,14,0,0,3,1,0,0,6,4
09-Nov-2024_EAG13E  ,departure,3.033333333333333,12,12,09,1173.4633838212592,222.57135185205038,0,1018.1533857275398,0,565.1118910359618,608.3514927852974,23R/05L,1,0,13,1,1,0,0,5,5,0,0
09-Nov-2024_SXS7KV  ,departure,15.166666666666666,12,12,09,2598.0019867742594,693.2461288223752,0,2354.344678900768,101.049188081,793.0457372249411,1703.9070614683183,23R/05L,1,0,17,3,2,0,0,6,5,0,0
09-Nov-2024_EZY121A ,departure,11.65,12,12,09,1584.676463989589,409.27825743923876,0,1387.2043563481748,86.2988381711,746.9421803053973,751.4354455130916,23R/05L,1,0,18,2,2,0,0,7,5,0,0
09-Nov-2024_RYR23VA ,departure,11.816666666666666,12,12,09,653.7844349787788,442.5666765037982,0,205.08646841122106,87.1816780958,0,566.6027568829788,,-1,0,12,4,2,0,0,7,4,0,0
09-Nov-2024_RYR14ZL ,departure,9.05,12,12,09,910.8798887033146,389.0613653938529,0,709.0750727290003,90.631546504,0,820.2483421993146,23R/05L,1,0,13,3,2,0,0,8,4,0,0
09-Nov-2024_EZY93YJ ,departure,8.783333333333333,12,12,09,2117.858382024545,634.7196059166308,0,1807.7158931248043,78.3397662866,524.1999551091711,1515.3186606287736,,-1,0,13,5,2,0,0,9,4,0,0
09-Nov-2024_RYR2QK  ,arrival,3.216666666666667,12,12,09,1695.5874428319178,569.8810940050456,0,1462.2461817900123,82.4634639933,575.4407558091866,1037.6832230294312,23R/05L,1,0,14,0,0,2,0,0,0,10,4
10-Nov-2024_SKV222  ,departure,5.616666666666666,11,11,10,2024.1217465073876,414.84479503638033,0,1442.1724586837342,0,793.0457372249411,1231.0760092824464,23R/05L,1,0,12,0,0,0,0,6,4,0,0
10-Nov-2024_RYR501L ,arrival,3.283333333333333,11,11,10,915.1958944281741,312.53270059271836,0,583.6751358309701,101.443894651,0,813.7519997771742,,-1,0,12,0,0,2,0,0,0,7,3
10-Nov-2024_CHH754  ,departure,8.4,11,11,10,2609.218523420288,605.7486843877592,0,2450.526173906102,0,974.8760264943767,1634.3424969259113,23R/05L,1,0,12,4,2,0,0,7,4,0,0
10-Nov-2024_EZY93YJ ,departure,0.7333333333333333,11,11,10,257.58727429411374,73.29215309350651,0,84.61933854019948,0,0,257.58727429411374,23R/05L,1,0,10,0,0,0,0,6,3,0,0
10-Nov-2024_AFR1669 ,departure,23.983333333333334,11,12,10,3531.145007694827,839.3208403679903,0,3260.3181412686645,67.8586664272,2036.2181866894923,1427.0681545781347,23R/05L,1,0,13,5,7,0,0,4,4,0,0
10-Nov-2024_EXS83W  ,departure,4.483333333333333,11,11,10,479.5320765229493,209.24729886462018,0,328.24429409323506,0,0,479.5320765229493,23R/05L,1,0,10,3,1,0,0,4,3,0,0
10-Nov-2024_KLM32P  ,departure,2.4,11,11,10,267.89784481312466,293.70082421461905,0,68.12985862796408,0,0,267.89784481312466,23R/05L,1,0,12,1,1,0,0,6,4,0,0
10-Nov-2024_EUK931  ,departure,8.95,11,11,10,657.7463480968935,125.73662837899845,0,328.24429409323506,0,0,657.7463480968935,23R/05L,1,0,11,4,1,0,0,5,3,0,0
10-Nov-2024_SVA123  ,arrival,7.966666666666667,11,11,10,2973.9800555100724,505.90822535880676,0,2675.1528498379416,110.712389807,796.0465784219341,2067.2210872811384,23R/05L,1,0,10,0,0,4,1,0,0,7,3
10-Nov-2024_EZY61ZU ,arrival,3.0,11,11,10,1839.9039818977876,683.847812888648,0,1125.6885712565495,170.07485191,0,1669.8291299877876,23R/05L,1,0,9,0,0,1,0,0,0,5,4
10-Nov-2024_EZY367E ,departure,13.683333333333334,11,11,10,1584.676463989589,409.27825743923876,0,1387.2043563481748,86.2988381711,746.9421803053973,751.4354455130916,23R/05L,1,0,10,0,3,0,0,3,3,0,0
10-Nov-2024_VLJ786H ,arrival,5.6,11,11,10,1960.1313306534098,415.4916911736333,0,1538.1290662772294,113.023636983,0,1847.1076936704098,23R/05L,1,0,11,0,0,0,0,0,0,4,3
10-Nov-2024_EAI66L  ,arrival,4.366666666666666,11,11,10,1429.4264223706373,453.1464652175707,0,1004.4345193526427,71.1519727783,886.4465447797426,471.82790481259474,,-1,0,12,0,0,0,1,0,0,5,4
10-Nov-2024_EZY51FZ ,arrival,3.15,11,11,10,1391.7332473063104,346.24020120375906,0,982.2404050092495,83.0918278028,575.4407558091866,733.2006636943238,23R/05L,1,0,12,0,0,0,2,0,0,6,5
10-Nov-2024_RUK7KN  ,departure,7.4,11,11,10,1189.7354268201152,569.4203380307125,0,709.0750727290003,90.631546504,0,1099.1038803161152,23R/05L,1,0,12,1,4,0,0,5,5,0,0
10-Nov-2024_LOG95VL ,arrival,3.55,11,11,10,1618.117574887728,442.5776902836189,0,1207.8339287753256,87.6834748021,575.4407558091866,954.9933442764416,23R/05L,1,0,13,0,0,1,2,0,0,6,5
10-Nov-2024_ICE29E  ,departure,13.516666666666667,11,11,10,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,14,3,3,0,0,6,4,0,0
10-Nov-2024_QTR88G  ,arrival,11.533333333333333,11,11,10,2456.1649047910896,483.73454495418264,0,2195.3594769551773,126.201474686,0,2329.9634301050896,23R/05L,1,0,14,0,0,3,2,0,0,6,4
10-Nov-2024_PGT81UN ,departure,27.75,11,12,10,3657.1156304956717,954.4375639254704,0,3159.5211277386315,106.064213968,1403.558874070649,2147.492542457023,23R/05L,1,0,15,7,7,0,0,5,4,0,0
10-Nov-2024_EZY21YK ,arrival,4.2,11,11,10,1344.1077754033104,343.88455373611316,0,928.7977470268495,88.9090138822,575.4407558091866,679.7580057119237,23R/05L,1,0,14,0,0,1,0,0,0,7,4
10-Nov-2024_RYR61LA ,departure,12.666666666666666,11,12,10,938.7571684079272,389.07807939550906,0,662.831530627613,101.443894651,0,837.3132737569272,23R/05L,1,0,17,4,4,0,0,7,6,0,0
10-Nov-2024_RYR81CT ,arrival,3.85,11,11,10,1526.1151471827764,576.3623452040047,0,1240.7397504175292,116.843538226,575.4407558091866,833.8308531475898,,-1,0,14,0,0,1,2,0,0,7,5
10-Nov-2024_MINKE   ,arrival,19.433333333333334,12,11,10,1238.4571289911305,123.64397366374654,0,906.5298931540219,0,522.0348638206866,716.4222651704439,23R/05L,1,0,15,0,0,7,5,0,0,7,4
10-Nov-2024_EZY76ZC ,arrival,4.3,12,12,10,1850.9929446142876,651.7903814700895,0,1036.2092724184495,91.6845157884,0,1759.3084288258876,23R/05L,1,0,11,0,0,2,0,0,0,6,4
