PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,taxi_time
-0.086583011,1.837699109,-1.825355831,0.150632975,0.237126601,-0.690885782,0.690871437,-1.06765339,0.180088188,-1.656100745,-1.168303495,-1.130800847,6.133333333
-1.882293524,0.526380116,-1.650861258,0.963513423,0.085929233,-0.058817881,1.167492988,0.465545054,-1.266768206,-0.735525203,-0.517145918,0.082993336,3.383333333
1.872333455,-0.261731854,-2.209657081,-1.446227381,0.499559997,-1.065539212,-0.152045753,1.003177065,-0.510698198,-0.736328484,-1.205347651,-0.052842054,13.21666667
2.413813943,0.348938374,-2.5731967,-2.26646994,0.502207508,-1.216410989,-0.791169233,0.343100855,-0.273736794,-1.187316515,-0.663773341,-0.224311316,13.81666667
-0.273662897,-2.58814016,-0.810231812,0.398020031,0.93493664,-0.385163142,0.916103631,0.107625091,-1.878762056,-0.422578251,-0.155849093,0.859099298,13.18333333
-1.111422568,0.857182122,-1.856480318,0.384581762,0.094800141,-0.247997405,0.895580297,-0.563027341,-1.20259387,-1.160094599,0.577558216,0.101507552,4.883333333
2.808039097,0.601984846,-2.577691117,-2.632414048,0.572607014,-1.049387707,-0.877404613,0.159631641,-0.135881022,-1.34112732,-0.529537705,-0.191477081,16.88333333
-1.886658489,0.593953511,-1.561866091,0.094137865,0.578685253,-0.200345204,0.040928231,-0.331459977,-1.163169952,-1.698978652,0.377431705,-0.112355664,9.7
0.49727144,-2.108769403,-1.21903569,-0.44352663,1.029960723,-0.582208653,-0.155080369,-0.171636812,-1.669553032,-1.08844316,0.046518756,0.516925553,12.86666667
-1.711594013,0.802991244,-1.680182433,0.507456851,0.183610256,-0.160950297,0.491797818,-0.054634951,-1.278227926,-1.382355182,0.028681254,-0.115769209,3.383333333
2.426840669,-0.183217538,-1.833451432,-1.553791052,0.555867144,-0.95576109,-0.260009161,1.034559826,-0.83731905,-0.800553384,-1.522830675,-0.067259901,12.2
-1.547472357,0.483221084,-1.016221301,1.642242227,0.059144095,-0.047916889,1.555688434,-0.807328736,-0.59998199,-1.36303767,-1.237625329,-0.76473624,3.216666667
3.808425763,0.980589164,-2.13217163,-2.582396038,0.45683066,-1.234801384,-0.59736149,-1.129948655,-0.944174166,-1.585175909,0.39246439,0.041162255,12.91666667
-1.851272694,1.008824683,-1.749094626,-0.017015052,0.207402385,-0.04680301,0.060048083,-0.108156267,-1.04413964,-1.7026346,-0.016850036,-0.213509996,3.95
-0.925041484,1.699982829,-1.535985257,0.158252547,-0.015655003,-0.17147831,1.200791771,-0.309618522,-1.205703279,-0.94433989,-0.116753745,0.044544937,4.766666667
-0.076876071,2.56950428,-1.59434038,-0.567984157,0.00822014,-0.467722948,0.469928786,-0.033767806,-1.076935047,-1.36072481,-0.627438515,-0.416945727,6.616666667
-0.919934627,1.313516724,-1.406027843,0.192192062,0.176559638,-0.250979227,1.078159099,-0.151614329,-1.224813214,-1.048594089,-0.092561627,0.022294529,4.833333333
-0.450689645,-2.504715991,-1.589085204,-0.954050379,1.068848047,-0.548147187,-0.600482317,1.068501602,-0.664673038,-1.15291064,-0.699421104,0.216639242,3.033333333
2.295749679,-0.152670392,-1.130743076,-0.80990286,0.374895683,-0.869977368,0.806338928,-0.221964147,-1.797340924,-0.53613519,-0.675360851,0.43779187,15.16666667
0.773466526,-1.832557171,-0.901541202,-0.563297835,0.866144243,-0.660813648,-0.09507174,-0.249452754,-1.913769403,-1.16234586,-0.121546336,0.439437326,11.65
-0.45034495,-3.2957926,-0.810096715,1.06135034,1.229093632,-0.283124167,1.029236341,-0.579483643,-0.440539085,-0.864913305,-0.766971451,-0.024826082,11.81666667
-0.211316961,-2.623334078,-0.983456892,0.252496657,0.991692006,-0.370246839,0.712641433,0.393398621,-1.623389803,-0.387253881,-0.300632788,0.746510318,9.05
1.848044951,-1.374038444,-1.120557953,0.027580162,0.783330488,-0.728548523,1.071934419,-0.715286383,-0.325156557,-0.665816096,-1.426905774,-0.279168617,8.783333333
-1.560010114,1.280984495,-1.422862742,0.284356422,-0.024107571,-0.025679831,0.637547085,-0.025119866,-1.223453316,-1.450947323,-0.094409781,-0.21758941,3.216666667
0.635258415,-1.377931202,-2.040215255,-1.048638292,0.719392311,-0.930363896,-0.362993344,1.109381139,-0.484749616,-0.711079922,-0.884403381,0.031943575,5.616666667
-2.35130544,-0.702174654,-1.308512796,1.760466863,0.524121745,-0.073345428,1.159005297,-0.817760719,-0.2436074,-1.146088445,-0.690473747,-0.646702191,3.283333333
1.961648344,-0.353460533,-2.223504577,-1.432301045,0.543442754,-0.997587744,-0.20007093,1.022435395,-0.410856716,-0.55116069,-1.133483056,-0.043951742,8.4
-1.983392541,-3.622981437,-1.806093282,0.039714211,1.259048187,-0.423645494,-0.507696234,1.48322628,-0.503672621,-0.726136914,-0.455136463,0.2910461,0.733333333
3.183910579,1.174827706,-2.468559573,-2.091717948,0.386582638,-0.874495233,0.108753324,-0.652675138,-0.371150136,-0.890648586,0.263405227,0.1357467,23.98333333
-1.618275692,-3.001585635,-1.921717485,0.080972664,1.152277242,-0.309463275,-0.23470507,1.567468382,-0.398240562,-0.625616482,-0.579279973,0.244037394,4.483333333
-1.426518724,-3.511723241,-1.491488786,0.153221074,1.182992254,-0.482638539,-0.479296814,1.467150324,-0.851368877,-0.90253646,-0.514537562,0.227157598,2.4
-1.442241467,-2.971208488,-1.830536139,0.069057515,1.204638335,-0.287683979,-0.371790629,1.601935935,-0.566341299,-0.613503565,-0.780877088,0.215704565,8.95
0.057214334,2.479756853,-2.262056575,-0.260263986,0.003438018,-0.640810824,1.405900764,-0.187930726,-0.647213422,-0.162206056,-0.414317737,0.069771184,7.966666667
-1.048023948,1.002100818,-1.650708562,1.31685102,-0.118683105,-0.128367221,2.549379097,-0.329329752,-1.382459648,0.205942658,0.128796863,0.632717589,3
-0.122250114,-1.361505783,-2.13990642,-0.38908698,0.741102316,-0.594925304,0.588105758,-0.041675671,-0.612586837,-0.397727625,0.368723685,0.565571362,13.68333333
-0.942415054,0.752959603,-1.865800655,0.714252298,-0.035898289,-0.214196272,1.67178832,0.354289602,-1.106021737,0.038853387,-0.681216071,0.293047679,5.6
-1.600024209,-0.235102966,-1.795374361,0.719613846,0.477013327,-0.216307849,0.438874293,-1.146741429,0.319930483,-1.837888104,-0.17934999,-0.871265809,4.366666667
-2.173225543,0.317988124,-1.800770461,0.471027545,0.328026822,-0.052175688,0.392370961,0.005335733,-0.965274384,-1.276206641,0.224101471,-0.010723644,3.15
0.12047545,-2.086475607,-1.27418066,0.497056062,0.757237641,-0.575261445,1.029396495,0.54953083,-1.492731992,-0.097719973,-0.397170314,0.691789694,7.4
-1.725377906,0.763304724,-1.684926968,0.464742073,0.26130322,-0.179153978,0.544043155,-0.019945953,-1.11374426,-1.207318653,0.066395723,-0.060458748,3.55
1.786374565,-0.413800735,-1.687937187,-0.564495656,0.525525553,-0.83683576,0.669401594,-0.336931208,-1.37477954,-0.387709984,-0.047978125,0.472368823,13.51666667
-0.387739638,2.094380472,-1.432982248,0.746223751,-0.057388634,-0.494692029,1.757577503,0.184447511,-1.610134259,-0.027360867,-1.117080887,0.089928887,11.53333333
3.713317256,1.500317631,-1.87192594,-1.235381916,0.18856264,-0.810989994,1.009068121,-0.510310402,-1.203664902,-0.257983284,-0.380375539,0.296312114,27.75
-2.098294157,0.222763271,-1.645327729,0.573502175,0.263445643,-0.046180928,0.253352675,-0.130414289,-1.246708509,-1.389014152,0.284278198,-0.084741895,4.2
0.168600181,-2.701612206,-0.55109806,0.514342968,1.005318204,-0.434826624,0.372522096,0.200406898,-2.304431086,-0.599389616,-0.405575664,0.663421048,12.66666667
-1.408927623,0.605534259,-1.229281371,1.345665617,0.253872209,-0.254375756,1.093154208,-1.505903714,-0.456876173,-1.655656628,-0.348642053,-0.805080471,3.85
-2.697132377,0.178575099,-1.420510158,-0.026996783,1.252165547,-0.413037964,-0.832692197,1.058230447,-0.642095339,-1.705306805,-0.609183294,-0.562075541,19.43333333
-1.219651833,1.041387677,-1.404866391,0.756453955,-0.0218449,-0.019912485,1.690861762,0.648938727,-1.045400279,-0.296837996,-0.704832742,0.102604013,4.3
-1.211583267,1.062891089,-1.563698431,0.097820846,0.134833694,-0.153495625,0.916582743,0.132537405,-0.831119366,-1.052956029,-0.060796761,-0.04115951,5.966666667
0.050469733,4.445195596,0.250766645,-0.071542034,2.924689615,-2.167428549,1.111514322,0.44408808,-0.458204111,1.468266387,-0.787341259,-0.412164398,14460.16667
-1.397442065,1.115679463,-1.237149848,0.73721223,0.051201646,-0.037868994,1.673821259,0.229853638,-1.307222767,-0.47261351,-0.571486029,0.230182818,4.383333333
1.837347722,-0.691914664,-1.522392037,-0.247844941,0.591990818,-0.713072364,1.666357944,-1.254572203,0.123188262,-0.29358583,-1.028582754,0.009464641,10.75
-1.572983747,0.31277712,-1.065481614,1.31886727,0.230348786,-0.003758754,1.564490114,-0.453804981,-0.106829198,-1.128570323,-1.386511254,-0.726804225,4.25
0.73703353,-1.243837523,-2.33239705,-2.083437507,0.887586745,-0.72270732,-0.69354559,0.470930791,0.167486228,-1.161639725,-0.138559757,0.185756388,5.4
-1.60709641,-4.192039242,-0.88564663,0.799081823,1.40661512,-0.296625512,0.46207818,-0.528911769,-0.144328685,-1.044418539,-0.672668666,0.025170707,2
-3.233287017,-1.803823402,-0.121080966,0.240388359,0.811395359,1.213169332,1.982801338,-0.859494025,0.919274188,-0.893666852,-0.279883968,0.005751244,1.583333333
-3.03134677,-1.700544681,0.14971424,0.655059238,0.655721723,1.264067308,2.560123877,-1.674465269,0.354858265,-0.756753586,0.294021256,0.294753614,0.816666667
1.091901115,-1.948834804,1.479726717,0.346558469,-0.095758822,-0.100281285,2.865050197,1.767537704,2.20928173,-1.591910949,0.055763319,0.30756036,12.83333333
-0.419954075,1.772171984,-0.245751825,-1.141138784,-0.454127379,0.504722105,1.66689286,-0.099279503,1.088091295,-0.511471373,-0.096153996,1.95159992,5.916666667
0.129410386,-1.798976068,0.357705283,-0.881428449,0.424058528,0.142466286,1.217743397,-1.530330037,1.686725346,-0.928930081,-0.246859744,1.758624554,4.516666667
-0.955409098,0.236409615,-0.085245636,-0.311540215,-0.314864319,0.66396098,2.209998137,0.665515288,1.022064832,0.241221917,-0.424469163,2.18763656,4.066666667
0.763480554,-0.777726069,0.620585417,-1.001785271,-0.532117085,-0.184203121,2.045189973,4.285764918,1.484393352,-1.004475153,0.599338577,0.915861225,5.383333333
-0.443472516,-0.648679432,-0.320272406,-1.56048528,0.099409056,0.460768729,1.021044089,0.727569723,0.636312522,-0.064977952,0.473389279,2.692738924,9.916666667
2.062766997,-0.591462675,1.308014134,0.536425435,-0.604014005,-0.2546198,3.818225052,1.660382101,2.33665422,-1.134865459,0.18653054,0.196038874,9.55
-1.176464746,0.782448771,-0.026060662,-0.42425083,-0.244253777,0.578419697,1.962510819,0.821339335,1.079731159,0.045208608,-0.690446356,1.994274306,3.383333333
0.87025928,0.391546741,-1.630245466,-2.849025908,0.286211333,0.208168978,0.95452782,1.071560192,1.243980561,0.133926201,-0.889437854,0.172745536,12.01666667
0.024332614,-0.198791406,-1.550244725,-2.761100645,0.455393682,0.290973886,0.57988274,0.962269712,1.16840803,-0.146167829,-0.664136356,0.174595536,12.55
-0.075958151,-1.26409019,-1.32112862,-2.298635828,0.971453992,0.328111404,0.547508682,-2.036146447,1.848745012,-1.095623484,0.669802268,-0.151430956,11.06666667
-1.663032871,-0.097625285,-1.1126818,-1.617051117,0.28957846,0.798880881,0.631408047,1.206689357,0.781435863,-0.601331623,-0.521176078,-0.093793715,5.6
1.453466052,0.911825495,-1.813557862,-3.751353765,0.229656722,-0.074984809,0.29707106,0.388952916,1.308253765,-0.444475335,-0.491290402,0.039226981,10.25
1.076656142,0.17734846,-1.296965141,-2.807160742,0.373492104,0.118175557,1.150100606,-1.261884961,0.444155153,-0.404591656,1.290762323,0.72091734,9.316666667
1.381342981,0.406524544,-2.076545617,-4.409516721,0.609822213,-0.032004553,-0.691381727,-0.409276399,1.537269229,-1.194207871,0.617007886,0.036849457,6.333333333
2.118902231,0.936903993,-1.753463588,-3.585032344,0.461811491,0.128531601,0.806154603,-1.427884437,0.777693384,-0.322269319,1.115471561,0.683859042,14.25
-2.208941376,-0.069964212,-0.609229397,-0.997766176,0.492537565,0.837688465,1.137544382,-0.106255962,-0.004085741,-0.624871013,0.495627686,0.343258368,3.416666667
-0.080099032,-0.955434927,-1.21748263,-2.370344076,0.68889171,0.391069074,1.060107501,-0.145601747,0.573083198,0.014021637,0.281046793,0.818264691,9.05
0.556077905,0.436150773,-1.21617898,-2.179169371,0.238256295,0.473163263,2.071005367,-0.261762491,0.630706782,0.455737208,0.248061395,0.779408414,11.7
1.32071385,0.863685087,-2.026222829,-3.813060078,0.376645931,0.241460287,0.500226657,0.456992258,1.7525901,-0.211101268,-0.284889855,0.161281006,11.71666667
0.450969329,-0.370520675,-1.214059634,-1.693048715,0.631916187,0.563496166,2.167574433,-1.687601173,1.871387908,-0.021839017,0.099044956,0.160071545,12.85
-0.06989545,1.366165722,-1.749128372,-3.302451227,0.254630842,0.398579138,0.235769955,0.248331131,1.542156245,-0.953581216,0.180802457,-0.180433061,8.633333333
-3.109731365,-1.131350728,-0.213231864,-0.251556328,0.430128714,1.275385734,1.751444039,0.037933321,-0.297763784,-0.352845924,0.505911176,0.699620139,1.966666667
-3.941631884,-1.509035735,-0.141882545,-0.508555445,0.706293225,1.481658176,1.170738225,0.28217114,-0.101561362,-0.661679272,0.317067032,0.613597649,1.733333333
-2.30494318,-0.091783501,-0.509651658,-1.351351845,0.687577396,0.93896763,1.376264094,0.01617742,0.384727113,-0.487614941,0.460559595,0.495529301,3.233333333
-1.53272836,-2.305770993,-1.702253492,-0.797606592,0.757514471,-0.064910496,-0.991274119,1.034693663,0.594636646,0.241528993,0.287972531,-0.246529118,4.783333333
-1.276366448,-1.52349877,-2.201114165,-0.98305944,0.623096489,0.03747689,-0.500575143,1.101437972,1.179457019,0.543051997,0.315493405,-0.185780642,8.1
-0.854806653,-1.474175038,-2.054030755,-1.261557136,0.602911489,-0.154269044,-0.877520449,0.847616205,0.92821491,0.28895184,0.360962644,-0.288107743,5.633333333
-2.693426365,-3.047899808,-1.508927847,-0.047056126,0.825882992,0.151782439,-0.597304253,1.515174555,0.540607389,0.496984709,0.091796272,-0.119751999,3.233333333
-1.390420884,-2.787132565,-1.239320932,1.17771826,1.312328199,0.968147166,0.592929935,-0.059630883,1.317011424,0.809244871,-0.244689957,-0.442687216,58.18333333
-1.162838176,0.616466763,-1.23215246,0.241607141,0.08952279,-0.059661324,1.348133252,0.428600089,-0.067027513,1.523124849,-0.152903445,0.017390546,5.05
2.489639731,1.427992656,-2.251299393,-2.447661685,-0.156970113,-0.658382397,-0.223098748,0.734607734,1.017425197,0.809871087,-0.618972387,-0.549958954,11.36666667
0.540712426,1.449207108,-2.185069762,-1.073530593,-0.258624791,-0.341851999,1.2280797,0.373787968,0.988118142,1.504555184,0.114997869,-0.13088403,9.133333333
-0.79574423,0.059732344,-1.873092279,-0.359077531,-0.081917399,0.033154974,1.146420746,0.303931497,0.702357902,1.191153682,0.658803088,0.06131678,3.716666667
0.136574157,-0.61429691,-1.486071026,-0.392784367,0.341497749,0.078190484,0.981532398,-0.752802447,-0.049348689,1.083733034,1.365036087,0.482117368,29.46666667
-1.534851898,-0.564341101,-2.365457201,-1.275720601,0.371120735,0.007818789,-0.431310651,0.96677368,1.492239723,0.567317332,0.356263854,-0.385428628,2.683333333
-0.409225745,0.632600756,-1.650432518,0.089825067,-0.232452999,0.006595515,1.90309345,0.933961583,0.438211705,1.973671685,-0.422814222,0.115900172,6.666666667
-0.444926102,0.591013753,-1.671039937,0.040629069,-0.226286568,-0.004248951,1.821722992,0.98069142,0.483690149,1.923919976,-0.440373549,0.083583909,5.433333333
-1.035491735,-0.013323403,-1.636394526,0.270029867,-0.071400099,0.105321812,1.8785105,0.603422912,0.447755143,1.844493509,0.183926574,0.287977597,3.883333333
-0.905615995,-0.823018079,-1.690483643,0.387687881,0.186623028,-0.006454425,1.609427883,-1.207625441,1.697118837,0.945565964,0.485875783,-0.48498022,4.283333333
-0.939898426,0.041437287,-1.463825766,0.293699989,-0.094712776,0.07777408,1.70736512,0.562052638,0.208278303,1.680858348,0.096155739,0.192084631,5.133333333
0.621042836,1.5504954,-1.684702582,-0.757622595,-0.334506217,-0.333002356,1.115870834,0.584755453,0.387874347,1.308061949,-0.403430444,-0.294372521,8.833333333
-1.205387699,-2.343745307,-1.019011879,1.082388777,0.704357414,0.275730055,1.467828722,-0.798086621,0.984600025,1.061151227,0.038614228,-0.213787124,13.41666667
-1.198849246,-1.777428253,-1.610496945,-0.274385332,0.572997374,0.146796601,0.472718585,0.062938292,0.429571969,0.92680643,1.217330072,0.315520608,9.75
-0.75949656,-1.572019966,-1.139660784,0.212215695,0.265915677,-0.042853834,1.178287595,0.598105851,-0.053317125,1.426036854,0.319313766,0.344529357,5.733333333
-0.897508043,0.736983187,-1.331436124,0.264222034,-0.248083531,0.041423172,1.604345156,0.525002334,0.027682753,1.491403426,-0.15392058,0.01852669,5.133333333
-2.660003447,-1.444781138,-1.920061661,-0.254260069,0.564430897,0.256882725,0.115386967,1.76082025,1.201274214,1.053421846,-0.297431821,-0.184537233,1.666666667
